file_path,Alcantarillado,Marca vial,Hueco,Parcheo,Grietas longitudinales,Grietas en forma de piel de cocodrilo,Grietas transversales,Meteorización y desprendimiento,sum,correct
data/SIMEPU/v0/images/VIRB_0004 21658_cropped_BF_2_3.jpg,0,0,0,0,1,0,1,0,2,1
data/SIMEPU/v0/images/VIRB_0004 21658_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21676_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21676_cropped_BF_1_2.jpg,0,1,0,0,0,0,1,0,2,1
data/SIMEPU/v0/images/VIRB_0004 21680_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21680_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21744_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21744_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21744_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00177_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00177_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00185_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 05999_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 05999_cropped_BF_2_1.jpg,0,0,1,0,0,0,1,0,2,1
data/SIMEPU/v0/images/VIRB_0004 06182_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 06182_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18977_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 19008_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 19008_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21572_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21572_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1220_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1227_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1341_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1374_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1374_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1374_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1574_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06494_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06500_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06638_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06685_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18775_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18775_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 06538_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 06538_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 17177_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 17177_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 17272_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 17272_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21819_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 22004_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 22075_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21619_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 21631_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00122_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00130_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00131_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00143_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00157_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00169_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04229_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04250_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04250_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04178_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04190_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04215_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04215_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04215_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 07122_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 07781_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15317_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15701_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15701_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15701_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15768_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15768_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15807_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15861_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 14807_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 13408_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 16545_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 17272_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12958_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04074_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04074_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04084_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04084_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 08815_cropped_BF_3_1.jpg,0,0,0,1,1,0,1,0,3,1
data/SIMEPU/v0/images/VIRB_0004 08815_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 08946_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 08964_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 08964_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18115_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18187_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18379_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18379_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 08974_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 08974_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 08974_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 09071_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 09071_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 10615_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 11179_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 11179_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 12994_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 06197_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 06204_cropped_BF_2_1.jpg,0,0,0,0,1,0,1,0,2,1
data/SIMEPU/v0/images/VIRB_0004 06425_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 06425_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04401_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04401_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04504_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04504_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04504_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04504_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04624_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04624_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 01571_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 01571_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 01592_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 01592_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 06180_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00193_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00227_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1220_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 09261_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 10992_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 11013_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 11275_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 12742_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 07218_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 07274_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 06899_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 06950_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 06967_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00237_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00237_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00237_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00266_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00266_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00304_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 00340_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18873_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18873_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18873_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 18887_cropped_BF_2_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04692_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04731_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04731_cropped_BF_2_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04731_cropped_BF_2_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04731_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04750_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 17125_cropped_BF_1_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 17125_cropped_BF_1_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 17125_cropped_BF_3_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 17125_cropped_BF_3_2.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004 17177_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 13727_cropped_BF_1_1.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 19814_cropped_BF_3_3.jpg,0,0,0,0,0,0,1,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02608_cropped_BF_3_2.jpg,0,1,1,0,1,0,0,0,3,1
data/SIMEPU/v0/images/VIRB_0001-1 02611_cropped_BF_3_2.jpg,0,1,1,0,0,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0001-1 02801_cropped_BF_1_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02802_cropped_BF_2_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 02845_cropped_BF_2_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 01373_cropped_BF_3_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 01775_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 01783_cropped_BF_1_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 10705_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 10719_cropped_BF_2_3.jpg,0,0,1,0,1,0,1,0,3,1
data/SIMEPU/v0/images/VIRB_0004 07146_cropped_BF_2_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 10770_cropped_BF_3_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12958_cropped_BF_1_2.jpg,0,0,1,0,0,0,0,0,1,0
data/SIMEPU/v0/images/VIRB_0001-1 12958_cropped_BF_1_3.jpg,0,0,1,0,0,0,1,0,2,1
data/SIMEPU/v0/images/VIRB_0001-1 12968_cropped_BF_2_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12968_cropped_BF_3_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12981_cropped_BF_2_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 12993_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 16183_cropped_BF_2_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 03078_cropped_BF_3_3.jpg,1,0,1,0,0,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0001-1 06667_cropped_BF_2_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 06667_cropped_BF_3_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 06667_cropped_BF_3_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 06711_cropped_BF_3_1.jpg,0,0,1,0,1,0,1,0,3,1
data/SIMEPU/v0/images/VIRB_0001-1 07233_cropped_BF_3_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 04863_cropped_BF_1_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 04865_cropped_BF_2_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 05732_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06691_cropped_BF_1_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 06691_cropped_BF_2_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 07627_cropped_BF_3_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 07917_cropped_BF_1_3.jpg,0,0,1,0,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0004 07918_cropped_BF_3_2.jpg,0,0,1,0,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0004 08037_cropped_BF_2_1.jpg,0,0,1,0,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0004 07179_cropped_BF_1_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 07182_cropped_BF_3_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 10713_cropped_BF_3_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 20155_cropped_BF_2_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 20156_cropped_BF_2_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 20156_cropped_BF_3_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 11468_cropped_BF_2_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 11481_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 11481_cropped_BF_2_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 21775_cropped_BF_2_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 21775_cropped_BF_3_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-4 1227_cropped_BF_1_3.jpg,0,0,1,0,0,0,1,0,2,1
data/SIMEPU/v0/images/VIRB_0004-4 1310_cropped_BF_3_1.jpg,0,0,1,1,0,0,0,0,2,0
data/SIMEPU/v0/images/VIRB_0004 04190_cropped_BF_1_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 04456_cropped_BF_1_1.jpg,0,0,1,0,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0004 04504_cropped_BF_3_1.jpg,0,0,1,0,0,0,1,0,2,1
data/SIMEPU/v0/images/VIRB_0004 07077_cropped_BF_1_3.jpg,0,0,1,0,1,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0004 07138_cropped_BF_1_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15789_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15789_cropped_BF_3_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15789_cropped_BF_3_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 15895_cropped_BF_1_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 01801_cropped_BF_2_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 01801_cropped_BF_3_1.jpg,0,0,1,0,0,0,0,0,1,0
data/SIMEPU/v0/images/VIRB_0004-2 01802_cropped_BF_1_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 01802_cropped_BF_2_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 01802_cropped_BF_3_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03466_cropped_BF_2_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0001-1 03508_cropped_BF_3_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 07312_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 07317_cropped_BF_3_2.jpg,0,0,1,1,0,0,0,0,2,1
data/SIMEPU/v0/images/VIRB_0004 07319_cropped_BF_2_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004 07547_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 11461_cropped_BF_2_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 11461_cropped_BF_3_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 11463_cropped_BF_1_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 11463_cropped_BF_3_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-2 11465_cropped_BF_3_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 00723_cropped_BF_3_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 01502_cropped_BF_1_2.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 01554_cropped_BF_1_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 01555_cropped_BF_2_1.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 01757_cropped_BF_1_3.jpg,0,0,1,0,0,0,0,0,1,1
data/SIMEPU/v0/images/VIRB_0004-3 04862_cropped_BF_1_2.jpg,0,0,1,0,0,0,0,0,1,1
